,Melt analysis #,Rock type/Co-present phases,P_kbar,P GPa,P MPa,T ºC,T_K,Ref.,SiO2_Liq,TiO2_Liq,Al2O3_Liq,FeOt_Liq,MnO_Liq,MgO_Liq,CaO_Liq,Na2O_Liq,K2O_Liq,P2O5_Liq,Total,Amph,SiO2_Amp,TiO2_Amp,Al2O3_Amp,Cr2O3_Amp,FeOt_Amp,MgO_Amp,CaO_Amp,MnO_Amp,Na2O_Amp,K2O_Amp,F_Amp,Cl_Amp,SiO2_Amp_cat_prop,MgO_Amp_cat_prop,FeOt_Amp_cat_prop,CaO_Amp_cat_prop,Al2O3_Amp_cat_prop,Na2O_Amp_cat_prop,K2O_Amp_cat_prop,MnO_Amp_cat_prop,TiO2_Amp_cat_prop,Cr2O3_Amp_cat_prop,F_Amp_cat_prop,Cl_Amp_cat_prop,Si_Amp_13_cat,Mg_Amp_13_cat,Fet_Amp_13_cat,Ca_Amp_13_cat,Al_Amp_13_cat,Na_Amp_13_cat,K_Amp_13_cat,Mn_Amp_13_cat,Ti_Amp_13_cat,Cr_Amp_13_cat,F_Amp_13_cat,Cl_Amp_13_cat,cation_sum_Si_Mg,Si_T,Al_IV_T,Ti_T,Cr_C,Fe3_C,Mg_C,Fe2_C,Mn_C,Ca_B,Na_B,Na_A,K_A,Al_VI_C,Ti_C,Charge,Sum_input,H2O_calc,Fe3_calc,Fe2_calc,Fe2O3_calc,FeO_calc,"O=F,Cl",Total_recalc,Total,Fail Msg,Input_Check,Mgno_Fe2,Mgno_FeT,Na_calc,B_Sum,A_Sum,class,classification
51,953(HM),"gl, amp, cpx, sph, chev, mag",7.5,0.75,750.0,900,1173.15,"Green, T.H. and Pearson, N.J. (1985) Experimental determination of REE partition coefficients between amphibole and basaltic to andesitic liquids at high pressure. Geochimica et Cosmochimica Acta 49 1465-1468. ",56.97,0.64,15.6,2.1,0.04,0.97,4.37,3.65,1.72,,86.06,953(HM),41.78,3.01,12.14,,11.31,13.52,11.57,0.15,2.12,0.52,0.0,0.0,0.6953598295719327,0.3354505756252481,0.15742003730200707,0.20631608980188662,0.23813026549366917,0.06841026799399798,0.01104092573915813,0.00211455234926766,0.03767303311722446,0.0,0.0,0.0,6.165595816441034,2.974363168161431,1.3958072959301455,1.8293573572262192,2.11144634224787,0.6065781257526196,0.09789735134526847,0.018749249760826973,0.3340381274586921,0.0,0.0,0.0,1.4661482934593493,6.165595816441034,1.8344041835589664,0.0,0.0,0.5260955784023551,2.974363168161431,0.8697117175277904,0.018749249760826973,1.8293573572262192,0.17064264277378083,0.4359354829788388,0.09789735134526847,0.2770421586889036,0.3340381274586921,45.473904421597645,96.11999999999999,1.9172708452929952,0.5260955784023551,0.8697117175277904,4.737504587224153,7.047132905752903,-0.0,98.51190833827003,,,True,0.7737526600312689,0.6806057549930628,0.17064264277378083,2.0,0.5338328343241072,N/A,Mg-hastingsite
52,994,"gl, amp, cpx, sph, allan",12.0,1.2,1200.0,900,1173.15,"Green, T.H. and Pearson, N.J. (1985) Experimental determination of REE partition coefficients between amphibole and basaltic to andesitic liquids at high pressure. Geochimica et Cosmochimica Acta 49 1465-1468. ",58.55,0.81,16.85,4.27,0.08,1.11,4.58,4.15,1.5,0.18,92.08000000000001,994,40.76,3.26,13.81,,13.6,11.3,10.64,0.16,2.6,0.66,0.0,0.0,0.6783835962985153,0.28036919412465267,0.18929376722434094,0.18973234187485513,0.27088788850638973,0.08389938527565789,0.014013482668931473,0.0022555225058855043,0.040802022578787955,0.0,0.0,0.0,6.032171725105976,2.4930365867002315,1.6831959331266053,1.6870957290836641,2.4087290297669015,0.7460314523744681,0.12460757363094287,0.02005605554081776,0.3628106697594672,0.0,0.0,0.0,1.4619919912385722,6.032171725105976,1.967828274894024,0.0,0.0,0.5564756963294784,2.4930365867002315,1.126720236797127,0.02005605554081776,1.6870957290836641,0.3129042709163359,0.4331271814581322,0.12460757363094287,0.4409007548728776,0.3628106697594672,45.44352430367052,96.78999999999998,1.9118356808504406,0.5564756963294784,1.126720236797127,4.996872724842648,9.103750145104671,-0.0,99.20245855079774,,,True,0.6887304060087369,0.5969582811456109,0.3129042709163359,2.0,0.5577347550890751,N/A,Mg-hastingsite
53,85-44-5,liq+ol+cpx+plag+amph+spn,2.0000000298023197,0.200000002980232,200.00000298023198,990,1263.15,"Grove, T. L., Elkins-Tanton, L. T., Parman, S. W., Chatterjee, N., Muntener, O. & Gaetani, G. A. (2003). Fractional crystallization and mantle-melting controls on calc-alkaline differentiation trends. Contributions to Mineralogy and Petrology 145, 515-533.",59.5,0.959999978542328,18.2999992370605,5.67999982833862,0.140000000596046,2.85999989509582,6.26999998092651,5.19999980926514,0.75,0.230000004172325,99.8899987339973,85-44-5,42.7999992370606,3.0699999332428,12.3999996185303,0.9200000166893,8.85000038146973,15.0,11.5,0.129999995231628,2.75,0.219999998807907,0.0,0.0,0.7123360501474701,0.3721714966256451,0.12318014059891615,0.20506785071060468,0.2432302472225714,0.08873973442617661,0.00467116086433265,0.0018326119688121573,0.0384239897524694,0.012106043898742156,0.0,0.0,6.1601066186825815,3.2184473875413344,1.065231500268089,1.7733762374933675,2.1033952380612697,0.76739935493319,0.040395048027331404,0.015847976690523503,0.3322811944466054,0.10469008430959625,0.0,0.0,1.5032805802146265,6.1601066186825815,1.8398933813174185,0.0,0.10469008430959625,0.4525921734235112,3.2184473875413344,0.6126393268445778,0.015847976690523503,1.7733762374933675,0.22662376250663252,0.5407755924265575,0.040395048027331404,0.2635018567438512,0.3322811944466054,45.54740782657649,97.63999918103227,1.965828451049896,0.4525921734235112,0.6126393268445778,4.178824951754084,5.089840353869879,-0.0,100.0244925562364,,,True,0.8400873244283175,0.7513278823724286,0.22662376250663252,2.0,0.5811706404538889,N/A,Mg-hastingsite
54,825cli4,Trachyte,4.0,,400.0,825,1098.15,Martel et al. 2013,67.51,0.37,18.79,1.3,0.13,0.21,2.42,5.01,4.27,0.0,100.01,825cli4,39.8,2.53,12.13,0.0,14.69,11.69,11.79,0.65,2.36,1.21,0.0,0.0,0.6624059649823579,0.29004565303691937,0.20446510592099768,0.21023912694591557,0.23793411206245527,0.07615482663482792,0.025691384893041035,0.009163060180159862,0.031665373351022555,0.0,0.0,0.0,5.998051046294113,2.6263480775229553,1.8514207409541363,1.9037041965397987,2.1544808248266305,0.6895779351708313,0.23263413402769356,0.08297102623815829,0.28672828416400664,0.0,0.0,0.0,1.4356792695339127,5.998051046294113,2.001948953705887,0.0,0.0,0.5463400519790085,2.6263480775229553,1.3050806889751279,0.08297102623815829,1.9037041965397987,0.09629580346020128,0.59328213171063,0.23263413402769356,0.1525318711207433,0.28672828416400664,45.45365994802099,96.85,1.877426737082809,0.5463400519790085,1.3050806889751279,4.817564762729671,10.35509373799305,-0.0,99.21008523780553,,,True,0.6680390854092398,0.5865305208892377,0.09629580346020128,2.0,0.8259162657383237,N/A,Mg-hastingsite
55,900cli2,Trachyte,2.0,,200.0,900,1173.15,Martel et al. 2013,64.38,0.54,18.1,2.08,0.24,0.7,2.74,6.88,4.32,0.0,99.97999999999999,900cli2,41.71,2.91,11.36,0.0,9.81,14.52,11.53,0.47,2.54,1.06,0.0,0.0,0.6941947939551295,0.3602620087336244,0.13654204826991065,0.20560281032115407,0.22283029785898528,0.0819632456154504,0.02250650246828388,0.006625597361038668,0.03642143733259907,0.0,0.0,0.0,6.194440147731856,3.2146905595295094,1.2183922337385686,1.834635341304757,1.9883596869468385,0.7313745705093406,0.20083006050831195,0.05912154146545931,0.32499583058776765,0.0,0.0,0.0,1.4568761835112876,6.194440147731856,1.8055598522681438,0.0,0.0,0.37129304278675335,3.2146905595295094,0.8470991909518153,0.05912154146545931,1.834635341304757,0.16536465869524308,0.5660099118140975,0.20083006050831195,0.18279983467869476,0.32499583058776765,45.62870695721325,95.91000000000001,1.9051457784378376,0.37129304278675335,0.8470991909518153,3.322358916655818,6.820499042199576,-0.0,98.14800373729324,,Recalc Total<98.5,False,0.791446814584277,0.7251591520941645,0.16536465869524308,2.0,0.7668399723224095,N/A,Mg-hastingsite
56,RBN8 outer,Andesite,7.0,,700.0,1010,1283.15,Nandedkar 2014,51.1,0.64,18.4,6.1,0.15,2.5,7.1,3.0,1.12,0.2,90.31,RBN8 outer,40.11,1.56,15.21,0.0,11.72,13.92,11.42,0.17,2.35,0.51,0.0,0.0,0.6675654084282004,0.34537514886859866,0.16312668763744675,0.2036412917491396,0.29834936887633506,0.07583213669146001,0.01082860024417432,0.0023964926625033483,0.0195248942401562,0.0,0.0,0.0,5.79972593453485,3.0005766966765868,1.4172245430350536,1.769210426706361,2.5920225200079265,0.6588202508518015,0.09407754338068422,0.020820432681448682,0.1696298730641364,0.0,0.0,0.0,1.4963380007132403,5.79972593453485,2.20027406546515,0.0,0.0,1.1779472171488834,3.0005766966765868,0.23927732588617023,0.020820432681448682,1.769210426706361,0.23078957329363892,0.4280306775581626,0.09407754338068422,0.3917484545427765,0.1696298730641364,44.82205278285112,96.97000000000001,1.9567496932403912,1.1779472171488834,0.23927732588617023,10.825865530649027,1.9787480206773083,-0.0,100.01136324456675,,,True,0.92614564600139,0.6792013795696342,0.23078957329363892,2.0,0.5221082209388468,N/A,Mg-hastingsite
57,850/1/2,Quartz diorite,2.0,,200.0,850,1123.15,Pichavant et al. 2009,67.92849631966351,0.5257623554153523,15.983175604626709,3.0494216614090432,0.0,0.6309148264984227,3.7854889589905363,4.206098843322819,3.890641430073607,0.0,100.0,850/1/2,43.2,3.1,10.5,0.0,15.1,11.9,11.6,0.2,2.0,0.8,0.0,0.0,0.7189934092270821,0.2952560539896784,0.21017175625643736,0.206851049412436,0.2059611027745903,0.06453798867358299,0.016986039598704816,0.0028194031323568805,0.03879946932338732,0.0,0.0,0.0,6.349800770259957,2.607558143075336,1.8561349278551156,1.8268080569752916,1.8189484802754747,0.5699681873733505,0.15001245622469514,0.02489959984578774,0.34265807868832754,0.0,0.0,0.0,1.4720011947035325,6.349800770259957,1.6501992297400427,0.0,0.0,0.42253706427932514,2.607558143075336,1.4335978635757904,0.02489959984578774,1.8268080569752916,0.17319194302470842,0.3967762443486421,0.15001245622469514,0.168749250535432,0.34265807868832754,45.577462935720675,98.4,1.9249246392276964,0.42253706427932514,1.4335978635757904,3.820146917442763,11.662583045624448,-0.0,100.70765460229492,,,True,0.6452505517687743,0.5841705739260862,0.17319194302470842,2.0,0.5467887005733373,N/A,Mg-hastingsite
58,81T116,Basalt-Andesite,2.0,,200.0,1050,1323.15,Sisson 1994,55.8,0.72,18.9,8.03,0.14,3.73,7.53,4.04,1.01,0.18,100.08000000000001,81T116,40.9,2.15,13.1,0.0,11.6,14.1,11.6,0.17,2.49,0.38,0.0,0.0,0.6807136675321216,0.3498412068281064,0.16145644851487903,0.206851049412436,0.25696099489020313,0.08034979589861083,0.008068368809384788,0.0023964926625033483,0.026909309369446043,0.0,0.0,0.0,5.986206221554051,3.0765088300090078,1.419850434491507,1.8190512369421143,2.259718850489904,0.7065973125714642,0.07095335655538712,0.021074792486826657,0.23664087096870187,0.0,0.0,0.0,1.4782781197972596,5.986206221554051,2.013793778445949,0.0,0.0,0.8789338214535078,3.0765088300090078,0.5409166130379992,0.021074792486826657,1.8190512369421143,0.18094876305788565,0.5256485495135785,0.07095335655538712,0.24592507204395497,0.23664087096870187,45.12106617854649,96.48999999999998,1.9331329258887242,0.8789338214535078,0.5409166130379992,7.980303675072596,4.419220897367217,-0.0,99.22265749832852,,,True,0.8504691744020085,0.6842222004586118,0.18094876305788565,2.0,0.5966019060689657,N/A,Mg-hastingsite
59,AYII-V,Andesite,2.0,,200.0,1050,1323.15,Sisson 1994,62.9,0.72,18.4,4.25,0.15,1.78,4.71,4.95,2.03,0.15,100.04,AYII-V,42.1,2.92,11.7,0.0,12.6,14.0,11.4,0.32,2.81,0.47,0.0,0.0,0.7006857066773184,0.3473600635172687,0.17537510786961,0.20328465200877335,0.22949951452025774,0.0906758740863841,0.009979298264239078,0.004511045011771009,0.0365465969110616,0.0,0.0,0.0,6.097087089911098,3.0225884995784162,1.5260441249103311,1.7689018279211939,1.997013088446982,0.7890252305561881,0.08683586668521076,0.039253311493541276,0.318013885659631,0.0,0.0,0.0,1.4939780345072875,6.097087089911098,1.9029129100889017,0.0,0.0,0.7591202073277685,3.0225884995784162,0.7669239175825626,0.039253311493541276,1.7689018279211939,0.23109817207880612,0.557927058477382,0.08683586668521076,0.09410017835808038,0.318013885659631,45.24087979267223,98.32,1.9536635835864529,0.7591202073277685,0.7669239175825626,6.965653338188519,6.332216220882927,-0.0,100.97153314265789,,,True,0.7976193680987789,0.6645048631330489,0.23109817207880612,2.0,0.6447629251625928,N/A,Mg-hastingsite
60,CL-1,Dacite,2.0,,200.0,1050,1323.15,Sisson 1994,67.2,0.64,16.4,3.3,0.05,0.79,3.5,6.86,0.98,0.24,99.96000000000001,CL-1,43.0,3.3,10.9,0.0,11.8,14.6,11.2,0.15,2.66,0.28,0.0,0.0,0.7156647360362159,0.36224692338229453,0.16424018038582525,0.19971825460511064,0.2138072400231461,0.08583552493586538,0.005945113859546686,0.00211455234926766,0.041302660892638114,0.0,0.0,0.0,6.205007783219805,3.140779286518903,1.4240070053694787,1.7316115519950308,1.8537668850365578,0.7442173317826432,0.05154575307836369,0.018333743615624478,0.35810529623963283,0.0,0.0,0.0,1.4993762930693875,6.205007783219805,1.7949922167801953,0.0,0.0,0.7610207671935001,3.140779286518903,0.6629862381759786,0.018333743615624478,1.7316115519950308,0.2683884480049692,0.47582888377767396,0.05154575307836369,0.05877466825636257,0.35810529623963283,45.2389792328065,97.89,1.9607228447830454,0.7610207671935001,0.6629862381759786,7.0083251169467315,5.493819609719335,-0.0,100.55286757144913,,,True,0.8257026533650074,0.6880451976689606,0.2683884480049692,2.0,0.5273746368560377,N/A,Mg-hastingsite
61,82-66#7,liq+ol+plag+cpx+spn+amph+fl,2.0000000298023197,0.200000002980232,200.00000298023198,965,1238.15,"Sisson, T.W., Grove, T.L. (1993) Experimental investigations of the role of H2O on calc-alkaline differentiation and subduction zone magmatism. Contributions to Mineralogy and Petrology 113 143-166. ",59.0999984741211,0.540000021457672,19.1000003814697,5.21999979019165,0.189999997615814,3.25,7.44999980926514,4.0,0.879999995231628,0.310000002384186,100.0399984717369,82-66#7,42.2000007629394,1.38999998569489,12.1999998092651,,9.53999996185303,16.3999996185303,11.6999998092651,0.140000000596046,2.5,0.360000014305115,0.0,0.0,0.7023500559706312,0.40690749351256195,0.13278400971317858,0.2086342447130851,0.239307182339622,0.08067248584197874,0.0076437181231512295,0.001973582201052286,0.01739718122725087,0.0,0.0,0.0,6.0841154508986195,3.524840850115528,1.1502430138084925,1.8072965482877712,2.073001223829032,0.6988263379509244,0.0662137962972168,0.01709617855222726,0.15070328279610246,0.0,0.0,0.0,1.5007195049642967,6.0841154508986195,1.9158845491013805,0.0,0.0,1.0777280779578433,3.524840850115528,0.07251493585064916,0.01709617855222726,1.8072965482877712,0.1927034517122288,0.5061228862386956,0.0662137962972168,0.15711667472765134,0.15070328279610246,44.92227192204216,96.42999996244899,1.962479352645619,1.0777280779578433,0.07251493585064916,9.933809271154708,0.6014315904935776,-0.0,99.38772021488987,,,True,0.9798421562488925,0.7539631272318955,0.1927034517122288,2.0,0.5723366825359124,N/A,Mg-hastingsite
62,87S35a-#3,liq+ol+amph+plag+fl,2.0000000298023197,0.200000002980232,200.00000298023198,970,1243.15,"Sisson, T.W., Grove, T.L. (1993) Experimental investigations of the role of H2O on calc-alkaline differentiation and subduction zone magmatism. Contributions to Mineralogy and Petrology 113 143-166. ",52.0999984741211,1.26999998092651,19.2999992370605,8.35000038146973,0.150000005960464,4.1399998664856,8.77000045776367,4.48999977111816,1.0,0.419999986886978,99.98999816179271,87S35a-#3,40.7000007629394,3.03999996185303,14.0,,10.6000003814697,14.6999998092651,11.8999996185303,0.129999995231628,2.74000000953674,0.46000000834465,0.0,0.0,0.6773850070391352,0.36472806196072594,0.1475377944696949,0.21220063871556732,0.27461480369945374,0.08841704479054971,0.009766972946433463,0.0018326119688121573,0.03804851137516621,0.0,0.0,0.0,5.854485178607786,3.1522620234906493,1.2751357382160184,1.8340020539893942,2.373433544258906,0.7641684904204975,0.08441373481928037,0.015838850134057,0.3288446652925858,0.0,0.0,0.0,1.504146790512988,5.854485178607786,2.145514821392214,0.0,0.0,0.7433204347217881,3.1522620234906493,0.5318153034942303,0.015838850134057,1.8340020539893942,0.1659979460106058,0.5981705444098917,0.08441373481928037,0.22791872286669168,0.3288446652925858,45.25667956527821,98.27000054717055,1.9669611875939073,0.7433204347217881,0.5318153034942303,6.867100227393873,4.420895949318355,-0.0,100.92495753000699,,,True,0.8556449128798612,0.7119897947175904,0.1659979460106058,2.0,0.6825842792291721,N/A,Mg-hastingsite
63,87S35a-#11,liq+ol+amph+plag+spn+fl,2.0000000298023197,0.200000002980232,200.00000298023198,965,1238.15,"Sisson, T.W., Grove, T.L. (1993) Experimental investigations of the role of H2O on calc-alkaline differentiation and subduction zone magmatism. Contributions to Mineralogy and Petrology 113 143-166. ",53.2000007629394,1.10000002384186,19.2000007629395,7.63000011444092,0.159999996423721,3.66000008583069,8.57999992370606,4.53999996185303,1.23000001907349,0.639999985694885,99.94000163674355,87S35a-#11,39.7999992370606,2.72000002861023,13.6000003814697,,11.3999996185303,14.1999998092651,12.0,0.140000000596046,2.67000007629395,0.490000009536743,0.0,0.0,0.6624059522844783,0.3523223454065378,0.15867271133438604,0.2139838442197614,0.26676867393355697,0.08615821734116233,0.010403949456696067,0.001973582201052286,0.034043405699895245,0.0,0.0,0.0,5.833461004414831,3.102717685167109,1.3973471567423315,1.8844432277907324,2.34929147484855,0.7587501279785002,0.09162211365738887,0.01738030096067341,0.2998023778665039,0.0,0.0,0.0,1.4761866708599067,5.833461004414831,2.166538995585169,0.0,0.0,0.7649230633714197,3.102717685167109,0.6324240933709118,0.01738030096067341,1.8844432277907324,0.11555677220926763,0.6431933557692325,0.09162211365738887,0.18275247926338078,0.2998023778665039,45.23507693662858,97.01999916136265,1.9303979542014165,0.7649230633714197,0.6324240933709118,6.9353139834217945,5.159515578065623,-0.0,99.64522705852117,,,True,0.8306827074129298,0.6894828839511972,0.11555677220926763,2.0,0.7348154694266213,N/A,Mg-hastingsite
64,87S35a-#10,liq+amph+plag+spn+ap+fl,2.0000000298023197,0.200000002980232,200.00000298023198,950,1223.15,"Sisson, T.W., Grove, T.L. (1993) Experimental investigations of the role of H2O on calc-alkaline differentiation and subduction zone magmatism. Contributions to Mineralogy and Petrology 113 143-166. ",56.9000015258789,0.819999992847443,18.6000003814697,6.28999996185303,0.180000007152557,2.6800000667572,7.23000001907349,5.07000017166138,1.48000001907349,0.769999980926514,100.0200021266937,87S35a-#10,41.2999992370606,3.17000007629395,13.3999996185303,,11.1999998092651,13.6999998092651,11.8000001907349,0.159999996423721,2.76999998092651,0.490000009536743,0.0,0.0,0.6873710012159742,0.33991662885234963,0.15588898211821256,0.21041745021728098,0.26284559034396093,0.0893851136974301,0.010403949456696067,0.0022555224554706432,0.03967558732751696,0.0,0.0,0.0,6.005445830766125,2.96979491124622,1.361976045058734,1.8383821791905441,2.2964380980198342,0.7809428350005766,0.09089757173009597,0.019706123625296106,0.34663899128379,0.0,0.0,0.0,1.487953312313485,6.005445830766125,1.9945541692338749,0.0,0.0,0.4507874927685904,2.96979491124622,0.9111885522901435,0.019706123625296106,1.8383821791905441,0.16161782080945586,0.6193250141911207,0.09089757173009597,0.3018839287859594,0.34663899128379,45.54921250723141,97.98999872803692,1.9457851007176343,0.4507874927685904,0.9111885522901435,4.119725265489652,7.49301843367888,-0.0,100.34852771865799,,,True,0.7652171000337461,0.6855844736951389,0.16161782080945586,2.0,0.7102225859212167,N/A,Mg-hastingsite
65,87S35a-#13,liq+amph+plag+spn+ap+fl,2.0000000298023197,0.200000002980232,200.00000298023198,925,1198.15,"Sisson, T.W., Grove, T.L. (1993) Experimental investigations of the role of H2O on calc-alkaline differentiation and subduction zone magmatism. Contributions to Mineralogy and Petrology 113 143-166. ",60.0,0.5799999833107,18.8999996185303,5.26999998092651,0.189999997615814,1.75999999046326,5.65999984741211,5.44000005722046,1.77999997138977,0.370000004768372,99.9499994516373,87S35a-#13,41.0999984741211,2.71000003814697,13.3999996185303,,13.0,13.3999996185303,11.6000003814697,0.189999997615814,2.75999999046326,0.46000000834465,0.0,0.0,0.6840423153272268,0.332473194187433,0.18094257161150237,0.20685105621479877,0.26284559034396093,0.08906242406180351,0.009766972946433463,0.0026784329421291287,0.03391824624079414,0.0,0.0,0.0,5.940642672289062,2.8874009699784104,1.571416180057225,1.796421338013073,2.28271218787595,0.7734726712424992,0.08482237862276007,0.02326115311048465,0.29456683668886713,0.0,0.0,0.0,1.4969003506530465,5.940642672289062,2.059357327710938,0.0,0.0,0.7957310682767798,2.8874009699784104,0.7756851117804453,0.02326115311048465,1.796421338013073,0.2035786619869271,0.5698940092555721,0.08482237862276007,0.22335486016501216,0.29456683668886713,45.20426893172322,98.61999812722209,1.9574850739309069,0.7957310682767798,0.7756851117804453,7.315875354425797,6.417081980649182,-0.0,101.31044053622799,,,True,0.7882427290903318,0.6475710648855233,0.2035786619869271,2.0,0.6547163878783322,N/A,Mg-hastingsite
